Tweet,Sentimen,Tweet Length,Tokenized
 dengan adanya desentralisasi semestinya kabinet dan perangkat lain pusat tidak terlalu besar sebab daerah sudah punya otonomi,netral,18,"['desentralisasi', 'semestinya', 'kabinet', 'perangkat', 'pusat', 'daerah', 'otonomi']"
 lagian tubuh kabinet kok segendut itu sih apa ga hambur uang gaji aja jumlah menteri lebih banyak dari team karnaval ,negatif,22,"['tubuh', 'kabinet', 'segendut', 'hambur', 'uang', 'gaji', 'menteri', 'team', 'karnaval']"
 para manusia najis ini maunya apa y woi kampret prabowo itu sudah x nyapres selalu gagal baru kali ini beliau berhasil dan itu karena dukungan jokowi kemarin kalau jokowi dukung ganjar selesai sdah impian prabowo wajar kalau kabinet prabowo masih diisi beberapa wajah lama,negatif,45,"['manusia', 'najis', 'maunya', 'y', 'woi', 'kampret', 'prabowo', 'x', 'nyapres', 'gagal', 'kali', 'beliau', 'berhasil', 'dukungan', 'jokowi', 'kemarin', 'jokowi', 'dukung', 'ganjar', 'selesai', 'sdah', 'impian', 'prabowo', 'wajar', 'kabinet', 'prabowo', 'diisi', 'wajah']"
 sesekali pak wakilnya yg pimpin rapat kabinet berikan arahan ke menterinya,negatif,14,"['wakilnya', 'pimpin', 'rapat', 'kabinet', 'arahan', 'menterinya']"
 ada tanda menuju perbaikan arah bangsa ampnegara indonesia di hari pertama rapat kabinet merah putih yg suka blusukanampkunjungan proyek yg tak bermanfaat kecuali unt pencitraanamppemborosan uang negara harap segera berhenti ikuti arahan pimpinanmu toh kamu tak faham apapunfufufafa,negatif,39,"['tanda', 'perbaikan', 'arah', 'bangsa', 'ampnegara', 'indonesia', 'rapat', 'kabinet', 'merah', 'putih', 'suka', 'blusukanampkunjungan', 'proyek', 'bermanfaat', 'kecuali', 'unt', 'pencitraanamppemborosan', 'uang', 'negara', 'harap', 'berhenti', 'ikuti', 'arahan', 'pimpinanmu', 'faham', 'apapunfufufafa']"
 ayoo buat petisi batalkan nuruddin jd menteri agama karna nuruddin pembela zionis israel amp sekutu nya dia akn jd duri dalam daging ini sangat gentingdesak presiden untuk melakukan resuffel kabinet segera ,negatif,35,"['ayoo', 'petisi', 'batalkan', 'nuruddin', 'menteri', 'agama', 'karna', 'nuruddin', 'pembela', 'zionis', 'israel', 'amp', 'sekutu', 'nya', 'akn', 'duri', 'daging', 'gentingdesak', 'presiden', 'resuffel', 'kabinet']"
 presiden menghormat pada menterinya lbp saat sidang kabinet pertama semakin kacau,negatif,12,"['presiden', 'menghormat', 'menterinya', 'lbp', 'sidang', 'kabinet', 'kacau']"
kabinet saling mangsa wkwkwk baguslah,negatif,5,"['kabinet', 'mangsa', 'wkwkwk', 'baguslah']"
hah emang beneran dia jadi mentri perasaan ga ada di list kabinet merah putih deh,negatif,15,"['hah', 'emang', 'beneran', 'mentri', 'perasaan', 'list', 'kabinet', 'merah', 'putih']"
 dah di bilang ini kabinet balas budi ya gini jadinya ,negatif,12,"['bilang', 'kabinet', 'balas']"
maaf yg dapat kerjaan utk kali ini yg pandai jilat yg bau partai dan keluarga anggaran habis buat gaji mereka yg lain minggirnunggu makan gratis saja kalo ada sisa dr anak sekolah kabinet zaken taek,negatif,35,"['maaf', 'kerjaan', 'kali', 'pandai', 'jilat', 'bau', 'partai', 'keluarga', 'anggaran', 'habis', 'gaji', 'minggirnunggu', 'makan', 'gratis', 'kalo', 'sisa', 'anak', 'sekolah', 'kabinet', 'zaken', 'taek']"
aksi awal kabinet indonesia gemoy gtbahlil men esdm raih s scr kontroversial gtpigai men ham minta anggaran naik dr miliar jd t gtyusril menko hukum katakan tragedi bukan pelanggaran ham berat gtyandri men desa buat surat dgn kop kementrian utk urusan pribadi ,negatif,46,"['aksi', 'kabinet', 'indonesia', 'gemoy', 'gtbahlil', 'men', 'esdm', 'raih', 's', 'scr', 'kontroversial', 'gtpigai', 'men', 'ham', 'anggaran', 'miliar', 't', 'gtyusril', 'menko', 'hukum', 'tragedi', 'pelanggaran', 'ham', 'berat', 'gtyandri', 'men', 'desa', 'surat', 'kop', 'kementrian', 'urusan', 'pribadi']"
khawatirku prabowo ntar kecapekan krn terlalu kenceng pidato menggebu gebu akhirnya lupa realisasinya lihat komposisi dan auranya kabinet ini kabinet rungkad,negatif,22,"['khawatirku', 'prabowo', 'ntar', 'kecapekan', 'kenceng', 'pidato', 'menggebu', 'gebu', 'lupa', 'realisasinya', 'lihat', 'komposisi', 'auranya', 'kabinet', 'kabinet', 'rungkad']"
 ini bkn soal dukung mendukung terhdp program tsb tetapi presiden punya alasan yg kuat utk membatalkan program mkn siang gratis dgn pertimbangan anggaran blum lgi dgn gemuknya kabinet hutang luar negeri dll tentu publik paham bhw pendidikan gratis jauh lbh baik,netral,43,"['bkn', 'dukung', 'mendukung', 'terhdp', 'program', 'tsb', 'presiden', 'alasan', 'kuat', 'membatalkan', 'program', 'mkn', 'siang', 'gratis', 'pertimbangan', 'anggaran', 'blum', 'lgi', 'gemuknya', 'kabinet', 'hutang', 'negeri', 'publik', 'paham', 'bhw', 'pendidikan', 'gratis', 'lbh']"
 bagaimana agar hasil rapat paripurna kabinet merah putih pertama mampu direalisasikan secara maksimal sehingga indonesia emas terwujud streaming ,netral,22,"['hasil', 'rapat', 'paripurna', 'kabinet', 'merah', 'putih', 'direalisasikan', 'maksimal', 'indonesia', 'emas', 'terwujud', 'streaming']"
 kabinet gonggong goblok dungu bego ini prabowo iniga ngerti hrs nya diseret semua era rezim abal ini kepengadilan bg yg bersalah secara hukum bukannya dibiar biarkan jd tak terkendali seperti ini ga bisa lu jd pemimpin buktinya zaman mertua lu aja elu diusir pangkatlu copot,negatif,47,"['kabinet', 'gonggong', 'goblok', 'dungu', 'bego', 'prabowo', 'iniga', 'ngerti', 'hrs', 'nya', 'diseret', 'era', 'rezim', 'abal', 'kepengadilan', 'bg', 'bersalah', 'hukum', 'dibiar', 'biarkan', 'terkendali', 'pemimpin', 'buktinya', 'zaman', 'mertua', 'elu', 'diusir', 'pangkatlu', 'copot']"
presiden prabowo diapresiasi sebagai negarawan sejati karena libatkan generasi muda di kabinet sebut komandan tkn indonesia insider ,positif,19,"['presiden', 'prabowo', 'diapresiasi', 'negarawan', 'sejati', 'libatkan', 'generasi', 'muda', 'kabinet', 'komandan', 'tkn', 'indonesia', 'insider']"
kapasitasnya apa jabatannya diatas menteri sekretaris kabinet diatas menteri diantara presiden lalu ada penasehat presiden diantara menteri banyak jabatan jeda antara presiden dengan menteri jadi banyak anggaran gaji yg dibagi dan fungsi struktural yg tidak jelas,negatif,40,"['kapasitasnya', 'jabatannya', 'diatas', 'menteri', 'sekretaris', 'kabinet', 'diatas', 'menteri', 'presiden', 'penasehat', 'presiden', 'menteri', 'jabatan', 'jeda', 'presiden', 'menteri', 'anggaran', 'gaji', 'dibagi', 'fungsi', 'struktural']"
 kapasitasnya apa jabatannya diatas menteri sekretaris kabinet diatas menteri diantara presiden lalu ada penasehat presiden diantara menteri banyak jabatan jeda antara presiden dengan menteri jadi banyak anggaran gaji yg dibagi dan fungsi struktural yg tidak jelas,negatif,41,"['kapasitasnya', 'jabatannya', 'diatas', 'menteri', 'sekretaris', 'kabinet', 'diatas', 'menteri', 'presiden', 'penasehat', 'presiden', 'menteri', 'jabatan', 'jeda', 'presiden', 'menteri', 'anggaran', 'gaji', 'dibagi', 'fungsi', 'struktural']"
momen prabowo minta izin ngopi di sidang kabinet paripurna perdana ,netral,12,"['momen', 'prabowo', 'izin', 'ngopi', 'sidang', 'kabinet', 'paripurna', 'perdana']"
sidang kabinet paripurna perdana telah secara resmi dibuka oleh presiden prabowo rabu oktober ,netral,15,"['sidang', 'kabinet', 'paripurna', 'perdana', 'resmi', 'dibuka', 'presiden', 'prabowo', 'rabu', 'oktober']"
 tegas ketawa aja deh menyusun kabinet itu hak preogatif presiden nyatanya kabinet mulyono jilid gemuk dan banyak wamen serta lembaga ataubkantot atau utusan atau apalah yg ujungujung utk balaa jasa pendukung jokowi yang begini mai tegas hahaha ,negatif,40,"['ketawa', 'menyusun', 'kabinet', 'hak', 'preogatif', 'presiden', 'kabinet', 'mulyono', 'jilid', 'gemuk', 'wamen', 'lembaga', 'ataubkantot', 'utusan', 'apalah', 'ujungujung', 'balaa', 'jasa', 'pendukung', 'jokowi', 'mai', 'hahaha']"
 kan kabinet zaken pak mereka merasa paling ahli,negatif,9,"['kabinet', 'zaken', 'ahli']"
 ramerame disini menyambut presiden dan wapres baru beserta para menteri kabinet merah putih,negatif,19,"['ramerame', 'menyambut', 'presiden', 'wapres', 'beserta', 'menteri', 'kabinet', 'merah', 'putih']"
 tepatnya kabinet gerombolan,negatif,4,"['tepatnya', 'kabinet', 'gerombolan']"
 apa yg lu harapin dari kabinet yg diisi lebih banyak pebisnis ys pasti aturan nya bakal ngenakin mereka lah,negatif,21,"['harapin', 'kabinet', 'diisi', 'pebisnis', 'ys', 'aturan', 'nya', 'ngenakin']"
kabinet gemuk tanda presiden ga bisa kerja,negatif,7,"['kabinet', 'gemuk', 'tanda', 'presiden', 'kerja']"
presiden prabowo saja tdk mempermasalah kan malah terkesan merasa terbantu dan terserah yg mau bilg apa yg penting presiden happy saja bahkan dlm sidang kabinet akrab saja dgn gibran,negatif,29,"['presiden', 'prabowo', 'mempermasalah', 'terkesan', 'terbantu', 'terserah', 'bilg', 'presiden', 'happy', 'sidang', 'kabinet', 'akrab', 'gibran']"
 harapan smg orang baik yg peduli kondisi indonesia yg sdh rusak demokrasikonstitusinya th terakhir ini jangan gabung di kabinet merah putih krn presidennya hasil pilpres yg berlangsung tdk normal orang baik bersama orang baik ,negatif,38,"['harapan', 'smg', 'orang', 'peduli', 'kondisi', 'indonesia', 'rusak', 'demokrasikonstitusinya', 'th', 'gabung', 'kabinet', 'merah', 'putih', 'presidennya', 'hasil', 'pilpres', 'normal', 'orang', 'orang']"
 belom seminggu mentri udah pelanggaran x kabinet cap opo toh paakpak,negatif,13,"['belom', 'seminggu', 'mentri', 'udah', 'pelanggaran', 'x', 'kabinet', 'cap', 'opo', 'paakpak']"
there must be some kind of research about why society focusing on cheating sexuality and sexual topics more than real problems kabinet gemuk yg baru berapa hari aja blundernya udah bisa dilist sehalaman ppn naik tambang pasir dll tapi kenapa topik kita masih selangkangan,negatif,44,"['there', 'must', 'be', 'some', 'kind', 'of', 'research', 'about', 'why', 'society', 'focusing', 'on', 'cheating', 'sexuality', 'and', 'sexual', 'topics', 'more', 'than', 'real', 'problems', 'kabinet', 'gemuk', 'blundernya', 'udah', 'dilist', 'sehalaman', 'ppn', 'tambang', 'pasir', 'topik', 'selangkangan']"
 era digital kenapa kabinet jadi gemoy ,negatif,8,"['era', 'digital', 'kabinet', 'gemoy']"
 gobloknya kok kompak kabinet terus kalau bikin umkm ternyata ga di support yang bisnisnya jalan lancar ya tementemen hedonis lo doang,negatif,23,"['gobloknya', 'kompak', 'kabinet', 'bikin', 'umkm', 'support', 'bisnisnya', 'jalan', 'lancar', 'tementemen', 'hedonis', 'lo', 'doang']"
 awalnya sudah salah dengan kabinet gendut pasar merespon dengan pelemahan rupiah semoga cepat lepas dari cengkraman mulyono dan bersih dari penjilat ingat rakyat mengawasi dengan ketat,negatif,28,"['salah', 'kabinet', 'gendut', 'pasar', 'merespon', 'pelemahan', 'rupiah', 'semoga', 'cepat', 'lepas', 'cengkraman', 'mulyono', 'bersih', 'penjilat', 'rakyat', 'mengawasi', 'ketat']"
 kalo gitu diganti orang sipil bisa menjabat danramil kenapa tidak bisa,negatif,12,"['kalo', 'gitu', 'diganti', 'orang', 'sipil', 'menjabat', 'danramil']"
 semangat terus buat calon menteri kabinet prabowogibran semoga sukses dan bisa memberikan yang terbaik untuk negara kita,positif,18,"['semangat', 'calon', 'menteri', 'kabinet', 'prabowogibran', 'semoga', 'sukses', 'terbaik', 'negara']"
lah itu bahlil gelar doktor bermasalah gak dicopot pak natalius pigai blom kerja keras udah tambah anggaran t bapak sbg presiden yg angkat harusnya yg pecat jgn bosen resuffle sampe bener clean and clear orang nya yg disebut profesionalkabinet zakken itu,negatif,42,"['bahlil', 'gelar', 'doktor', 'bermasalah', 'gak', 'dicopot', 'natalius', 'pigai', 'blom', 'kerja', 'keras', 'udah', 'anggaran', 't', 'presiden', 'angkat', 'pecat', 'jgn', 'bosen', 'resuffle', 'sampe', 'bener', 'clean', 'and', 'clear', 'orang', 'nya', 'profesionalkabinet', 'zakken']"
 itu sdh benar sesuai namanya kabinet gemoykabinet obesitas,negatif,9,"['sesuai', 'namanya', 'kabinet', 'gemoykabinet', 'obesitas']"
 woyyy mulyono belum selesai dgn dirinya belum safe biar anak udah ri kaesbong ketum parte mantu cagub klean masih beritain terus doi akan cawe pegang remote control dari oslo buat anak cucunya naruh orang nya di kabinet bentar juga ikutan kampanye pilkada,negatif,45,"['woyyy', 'mulyono', 'selesai', 'safe', 'biar', 'anak', 'udah', 'kaesbong', 'ketum', 'parte', 'mantu', 'cagub', 'klean', 'beritain', 'doi', 'cawe', 'pegang', 'remote', 'control', 'oslo', 'anak', 'cucunya', 'naruh', 'orang', 'nya', 'kabinet', 'bentar', 'ikutan', 'kampanye', 'pilkada']"
 kalo ada jalur adu domba pak didu bu tifa pak refly pak gerung pak roysuryo pasti dah masuk kabinet ,negatif,21,"['kalo', 'jalur', 'adu', 'domba', 'didu', 'bu', 'tifa', 'refly', 'gerung', 'roysuryo', 'masuk', 'kabinet']"
 anda juru maki yg tidak dapat jatah kabinet dong,negatif,10,"['juru', 'maki', 'jatah', 'kabinet']"
 mana ne pak presiden prabowo masa orang gini di kabinet indonesia kuat ,negatif,14,"['ne', 'presiden', 'prabowo', 'orang', 'kabinet', 'indonesia', 'kuat']"
 manyalaahh tolong masukkan dalam kabinet kokom kocheng pupr untuk mengawasi infrastruktur soleh kocheng pajak jadikan bendahara nemenin ibu smi dan sebagai kocheng pariwisata ini aja kocheng aaiiuuaiauu ,negatif,29,"['manyalaahh', 'tolong', 'masukkan', 'kabinet', 'kokom', 'kocheng', 'pupr', 'mengawasi', 'infrastruktur', 'soleh', 'kocheng', 'pajak', 'jadikan', 'bendahara', 'nemenin', 'smi', 'kocheng', 'pariwisata', 'kocheng', 'aaiiuuaiauu']"
cok buzzer penyng kabinet makin merajalela ,negatif,6,"['cok', 'buzzer', 'penyng', 'kabinet', 'merajalela']"
eh br hari kabinet baru pls stop lah gebrakannya,negatif,10,"['eh', 'br', 'kabinet', 'pls', 'stop', 'gebrakannya']"
karena untuk menampung semua orang yang berjasadalam sejarah indonesia inilah kabinet paling tergemuk dengan orangbaik yang menjadi menteri atau wamen atau staf khusus kementerian apa jadinya ya apbn tahun nanti ya ,negatif,33,"['menampung', 'orang', 'berjasadalam', 'sejarah', 'indonesia', 'kabinet', 'tergemuk', 'orangbaik', 'menteri', 'wamen', 'staf', 'khusus', 'kementerian', 'apbn']"
 bagus tanda menghargai penggantinya utk memberi uang keputusan ttg pengaturan pemindahan asn ke ikn sesuai perubahan nomenklatur dan jumlah kementerianlembaga kabinet meraha putih tapi pedoman dan tahapan proses pemindahan kan sdh tersusun lama yg jd pedoman,negatif,37,"['bagus', 'tanda', 'menghargai', 'penggantinya', 'uang', 'keputusan', 'ttg', 'pengaturan', 'pemindahan', 'asn', 'ikn', 'sesuai', 'perubahan', 'nomenklatur', 'kementerianlembaga', 'kabinet', 'meraha', 'putih', 'pedoman', 'tahapan', 'proses', 'pemindahan', 'tersusun', 'pedoman']"
dapat info orang dalam bobby k mau bikin kabinet tandingan ,negatif,11,"['info', 'orang', 'bobby', 'k', 'bikin', 'kabinet', 'tandingan']"
para menteri dan wakil menteri kabinet merah putih besutan presiden prabowo subianto akan menjalani pembekalan di akademi militer akmil magelang ja ,netral,22,"['menteri', 'wakil', 'menteri', 'kabinet', 'merah', 'putih', 'besutan', 'presiden', 'prabowo', 'subianto', 'menjalani', 'pembekalan', 'akademi', 'militer', 'akmil', 'magelang', 'ja']"
 itu kabinet periode ke ,negatif,8,"['kabinet', 'periode']"
presiden prabowo subianto angkat bicara terkait banyaknya menteri dalam kabinet yang ia pimpin sebagai catatan jumlah menteri di kabinet merah putih ,netral,22,"['presiden', 'prabowo', 'subianto', 'angkat', 'bicara', 'terkait', 'banyaknya', 'menteri', 'kabinet', 'pimpin', 'catatan', 'menteri', 'kabinet', 'merah', 'putih']"
kabinet rongsokkan berisi orang ex jokowi yang bobrok penipu penjilat pengkhianat dan korup gantung mati anjing peking ,negatif,20,"['kabinet', 'rongsokkan', 'berisi', 'orang', 'ex', 'jokowi', 'bobrok', 'penipu', 'penjilat', 'pengkhianat', 'korup', 'gantung', 'mati', 'anjing', 'peking']"
 bagaimana agar hasil rapat paripurna kabinet merah putih pertama mampu direalisasikan secara maksimal sehingga indonesia emas terwujud streaming ,netral,23,"['hasil', 'rapat', 'paripurna', 'kabinet', 'merah', 'putih', 'direalisasikan', 'maksimal', 'indonesia', 'emas', 'terwujud', 'streaming']"
 semoga bu secepatnya masuk kabinet pak ,negatif,9,"['semoga', 'bu', 'secepatnya', 'masuk', 'kabinet']"
saya pikir episode luhut tak ada lagi di rezim prabowo ternyata lanjut jg kalau luhut yg ketua den sdh ikut rapat kabinet itu tanda bakal byk lg jabatan yg akan dia pegang spt rezim jkw kmrn gmn ges ,negatif,40,"['pikir', 'episode', 'luhut', 'rezim', 'prabowo', 'luhut', 'ketua', 'den', 'rapat', 'kabinet', 'tanda', 'byk', 'lg', 'jabatan', 'pegang', 'rezim', 'kmrn', 'gmn', 'ges']"
 kabinet buang buang duit awas aja kalo ga ada hasilnya rakyat berhak donk protes apa lagi pemilih mereka kalo punya otak sih ya harusnya lebih marah karena udah milih mereka tapi kok hasilnya tidak menguntungkan pemilih,negatif,37,"['kabinet', 'buang', 'buang', 'duit', 'awas', 'kalo', 'hasilnya', 'rakyat', 'berhak', 'donk', 'protes', 'pemilih', 'kalo', 'otak', 'marah', 'udah', 'milih', 'hasilnya', 'menguntungkan', 'pemilih']"
 pelantikan kabinet,netral,4,"['pelantikan', 'kabinet']"
 nahhhh kabinet yg bisa dipercaya ini,positif,7,"['nahhhh', 'kabinet', 'dipercaya']"
sy sepakat dg pidato disidang perdana kabinet merah putih ini semoga kebobrokan bangsa ini segera pulih setelah th di acakacak amp yg paling penting ekonomi segera pulih agar keberlangsungan hidup rakyat teratasi amp sengkuni di tindak ,negatif,40,"['sy', 'sepakat', 'pidato', 'disidang', 'perdana', 'kabinet', 'merah', 'putih', 'semoga', 'kebobrokan', 'bangsa', 'pulih', 'th', 'acakacak', 'amp', 'ekonomi', 'pulih', 'keberlangsungan', 'hidup', 'rakyat', 'teratasi', 'amp', 'sengkuni', 'tindak']"
rapat kabinet presiden dan mentri yg diadakan di magelang tgl tdk menginap di hotel tapi tidur di barak tentara yg mendengar pasti bilang kasian ya suruh tidur di barak tapi begitu melihat dalamnya siapa yg nggak kepingin tidur di barak tentara seperti ini ,negatif,45,"['rapat', 'kabinet', 'presiden', 'mentri', 'diadakan', 'magelang', 'tgl', 'menginap', 'hotel', 'tidur', 'barak', 'tentara', 'mendengar', 'bilang', 'kasian', 'suruh', 'tidur', 'barak', 'dalamnya', 'kepingin', 'tidur', 'barak', 'tentara']"
ini negara gak sampai apa yg di bilang bahwa negara ini akan bubar alsanya kenapa kita flasback ke belakang jaman mul korupsi merajai t bts dll warisan hutang sampai t berat sekali liat kabinet gemuk anggaran bnyak menterinya gak kompeten,negatif,47,"['negara', 'gak', 'bilang', 'negara', 'bubar', 'alsanya', 'flasback', 'jaman', 'mul', 'korupsi', 'merajai', 't', 'bts', 'warisan', 'hutang', 't', 'berat', 'kabinet', 'gemuk', 'anggaran', 'bnyak', 'menterinya', 'gak', 'kompeten']"
ini susunan kabinet banyak banget gilaaaa mejanyaaa banyak banget peluang untuk korupsi menyedihkan sekali untuk rakyat,negatif,16,"['susunan', 'kabinet', 'banget', 'gilaaaa', 'mejanyaaa', 'banget', 'peluang', 'korupsi', 'menyedihkan', 'rakyat']"
merengkuh masa depan bandung utama t pangandaran polisi kabinet merah putih knox vault luhut baru menyambung juang ,positif,23,"['merengkuh', 'bandung', 'utama', 't', 'pangandaran', 'polisi', 'kabinet', 'merah', 'putih', 'knox', 'vault', 'luhut', 'menyambung', 'juang']"
kritik rocky gerung awal buruk kabinet prabowo gibran dapat surat rahasia dari siswa sd ,negatif,16,"['kritik', 'rocky', 'gerung', 'buruk', 'kabinet', 'prabowo', 'gibran', 'surat', 'rahasia', 'siswa', 'sd']"
 yakin dgn kabinet gemoy gemoy,negatif,7,"['kabinet', 'gemoy', 'gemoy']"
zaken kabinet baru hari kerja udah blunder aja,negatif,9,"['zaken', 'kabinet', 'kerja', 'udah', 'blunder']"
