Tweet,Sentimen,Tweet Length
 Kompas rajin banget ngikutin pak wapres apa krn reporternya masuk kabinet yhahha dan framing pak wapres pun di mulai dr hr pertama kerjacolek pak wapres jangan cuma temuin anak sekolah tu mahasiswa nungguin mau diajak ngobrol smbl ngopiwkwkwkw,netral,39
 Wait and see Dgn kabinet gemuknya bagaimana mau efisien Paradox sekali,negatif,12
buat yang nanya kok bisa jadi di teras luar kosan ini tu ada dapur bersama kabinet sama lemari2nya banyak terbuat dari kayu curutnya tu asalnya dari teras luar ini lah masalahnya kamar gw tu kamar PALING PERTAMA dari teras kamar gw lah yang digentayangin,netral,44
Wamenbud afrika Menggunakan bahasa asli Indonesia saja seolah dia malu sepertinya dia menganggap dirinya lbh bernilai jk brbahasa inggris Wakil Menteri Budaya yang tidak paham akan tupoksinya Kabinet prihatin,negatif,29
 WOW kabinet enhypen merdeka ini PADAT YA MENT smangat ment,negatif,11
AHY usai Rapat Kabinet Bareng Presiden Prabowo Gas Jangan Kasih Kendor ,positif,12
  Skrg ada wakil PKS di kabinet tp pd ga ngeh krn bukan petinggi PKS yg ambil jatah menteri tp diberikan kpd ahli guru besar ITB ,negatif,28
Menyoroti hasil Rapat Paripurna Kabinet Merah Putih pertama yang membahas Generasi Emas 2045 pada sore ini Talk Pengamat Politik Sumatera Utara  Shohibul Anshor Siregar Streaming   ,netral,29
 Jangan coba2 maaf korupsi deh pak Bahaya loh presiden baru kita sekarang pak Prabowo Sorry kalo udh suudzon tapi bener kata orang2 Baru juga membentuk kabinet terbaru kok langsung minta langsung segitu nilainya,negatif,34
  Setuju sih liat susunan kabinet banyak profesional d kasi tempat sakral dr pada s Mul bagi2 jabatan semua sektor kecuali ekonomi wkwkwk,negatif,24
 ini Kabinet  bukan kabinet  Pks ,negatif,9
DIGANTI TAPI PENSIUNAN DAPET WKWKW SAMA AJA BAGIBAGI JABATAN PAK VISIONER SKALI MEMANG UNTUK YANG GAK PAHAM BAKAL MIKIR WAH KEREN SEKALI KABINET INI BEKERJA KERASSS PADAHAL LAGI DI KIBULIN ,negatif,30
Penjelasan Presiden Prabowo Punya Kabinet Gemoy  ,netral,8
  Dok Bahas yang lain juga tuh menteri2 nya yg udah ngablu baru awal2 menjabat Bahas fufafa terus Jatuhnya personal Kritis pedes sekalian juga dong ke kabinet gemoy biar berbobot engagement gede cuma buat kritis ke fufufafa doang Mubazir dok belum lihat kritik dok ke prabs,negatif,47
   bng kabinet kebijakannya aja blm ada bang yang lo rasain skrg itu msih kebijakan kabinet sebelumny,negatif,19
 Baru 1 Hari Dilantik Kelakuan Wapres Dan Menteri Gibran  Menerima PM Korsel Dan MRT Yusril  Tragedi 98 Bukan Pelanggaran HAM Berat Pigai  Minta Anggaran 20 T Yandri  Salah Gunakan Kop Surat Kementrian Buat Urusan Pribadi Inilah Kabinet Balas Jasa Pilihan Rakyat 58 ,negatif,48
 Segelintir berlian diantara sampah kabinet gembrot,negatif,7
  Kelamaan 100 hari ajh Trus Copot  dluuu Baru atur ulang kabinet dan Wamen beserta staff khususnya,negatif,19
   gada yg normalisasi tinggal liat kedepanny aja klo msih ga diganti walau ga kompeten ya tinggal dikritik kabinet bru kebentuk 3 hari dh lu komplen semua,negatif,29
Teorinya adalah 100 hari kerja mulai dinilai kinerja 6 bulan kerja mulai evaluasi dan peringatan 1 tahun kerja penilaian dgn evaluasi dampak dan efek brlanjut pada putusan evaluasi reshuffle Maka kami katakan 15 oktober lalu umur kabinet seken Jokowi cuma 1 tahun FYI ,negatif,44
Jadi Sorotan NamaNama Tersohor yang Tidak Masuk Kabinet ,negatif,9
Yth  bikin gini dong menteri dari Nahdliyin Teringat Ketum PB  KH  dalam pewartaannya separuh Kabinetkementerian Pak  di isi oleh Orang NU Dan bagi saya Presiden dari NU masih Gus Dur SEORANG ,negatif,36
Pertama Pak Presiden menyampaikan terima kasih karena beliau sudah mau membersamai beliau di Kabinet Merah Putih Kedua bilang minta saya agar pekerja2 yang ada di Luar Negeri tidak dieksploitasi Tdk perdagangan orang Hak pekerja harus kita jaga semaksimal mungkin  ,positif,41
 Ok bener sih Tapi ide sperti ini harus berlaku di semua bidang Termasuk kabinet super gemuk yg separonya lebih diisi orang2 yg gak mutu,negatif,25
 Menunggu janji evaluasi per 6 bulan dari Pak  Masih minggu pertama di hari kedua cmiiw lho ini pak Kok udah bikin malu kabinet Menteri kok kagetan gini sampe ga ada malunya pake logo kementerian di acara pribadi padahal udah dinasihati Pak Mahfud MD,negatif,45
kabinet brainrot  makan siang gratis lunchly  kurikulum hawk tuah  food estate mango mango  pembangkit listrik tenaga still water  susu ikan drippy bruh,negatif,27
Prabowo Ingin Bentuk Super Tim di Kabinet Merah Putih ,negatif,10
Lingkup negara kalau dapat kabinet mcm ni  Ada hati tu request kabonet bayangan pun kene dapat elaun Bajet pun tak dapat bentang ,negatif,23
Jam segini malah ovt gimana kalau Jokowi tiba2 masuk kabinet nya Prabowo ini,negatif,13
 Perpres no 137 th 2024 ditandangani dimasa INJURY TIME agar tak ada Politisi Ber  dan Pengamat Politik yg sadar karena sedang disibukkan dgn Proses Persiapan Kabinet amp Pelantikan Presiden PS08 pun TAK KUASA MENOLAK Cara licik dalam berPolitik ,negatif,41
Warga 58 terbelah dua Kubu Pro Prabowo vs Kubu Pro Fufufafa Tiap kubu saling mengklaim kalau jagoan paling hebat Kalau begini ceritanya ngk akan lama kabinet merah putih anda pak  Buang orang orang dekat jokowi dari istana itu solusinya ,negatif,41
War biassaahhh Menterinya Prabowo memang lucu Beginilah kalo kabinet cuma buat bagi Kabinet balas budi Hadeuhhh Ada menteri yang buru bilang tragedi 1998 bukan pelanggaran HAM berat Sedang menjilat,negatif,29
Menteri dan Wakil Menteri Kabinet Merah Putih akan mengikuti bimbingan dan pelatikan Akademi Militer atau Akmil Pembekalan akan di gelar di Magelang Jawa Tengah AHY merasakan ada rasa nostalgia kembali ke Akademi Militer  ,positif,35
KENAPA MENTERI KABINET PRABOWO LUCULUCU YA BALADA KABINET BAGIBAGI KABINET BALAS BUDI War biassaahhh Menterinya Prabowo memang lucu Beginilah kalo kabinet cuma buat bagi Kabinet balas budi Hadeuhhh ,negatif,29
KABINET BAYANGAN SAMPAH PUAK PEMBANGANG BANI PAS PNunggang AGAMA       ,negatif,16
War biassaahhh Menterinya Prabowo memang lucu Beginilah kalo kabinet cuma buat bagi Kabinet balas budi Hadeuhhh,negatif,16
        Kabinet baru tapi tetap boros Ngasih makan gratis nggak akan bikin negara ini maju,negatif,22
abis liat tenda akmil kabinet merah putih sekelas glamping lemgkap bgt tp gw setuju sii semoga ada agenda guling gulingan sama push up di lapangan yeee,negatif,26
 Akibat kabinet tak sehat,negatif,5
     Kabinet baru tapi kebijakan lama boros dan nggak mendidik Mau jadi negara apa kita,negatif,19
Bangun jam segini ngakak sendiri gara inget barusan mimpi apa Masa aku ngimpi masuk kabinet merah putih kementrian pargoi Indonesia Ini beneran Allah ngasih aku mimpi kaya gini Seumur aku blm pernah pargoi lho nggak pernah joget tiktok jg bisanya dilantik dlm mimpi ,negatif,43
   btw benci ke pemerintahan bukan brrti semuanya dibenci bro diliat dulu lah bru komentar blm juga kerja seminggu udah dikomplain semuanya liat nnti aja efisien atau ga nya nih kabinet jan langsung disimpulin,netral,36
  Jd keluarga kabinet skrng Subsidiin gw makan siang anniv 13 ya,negatif,13
Menanti Langkah Penyelamatan Manufaktur Kabinet Prabowo  ,netral,8
  Ada mekanisme nya lah itu harus dibahas dirapat kabinet krn terkait dgn instansi lain Lamgkah mendik ini bagus krn gerak cepat menolong guru honorer yg sedang dipermasalahkan,positif,29
 siap mengkudeta kabinet owo dan fufufafa siap membakar IKN ,negatif,11
 Rapat kabinet aja belum digelar Saking gk pahamnya dia Kira2 bakalan nabrak apalagi ke depannya,negatif,16
 Yandri sudah mengakui kesalahannya dan berjanji tidak mengulangi lagi di kabinet presiden sebelumnya belum ada menteri yg mengakui kesalahannya atau kekeliruan nya Karena apa dia mengakui salah karena pak  tidak mentolerir sebuah kesalahan akibat kebodohan ,positif,37
 Kabinet Obesitas semua Penyakit kumpul di Sini tunggu Anfal nya saja,negatif,12
 jumlah anggota kabinetnya di grafik ini udah menunjukkan bahwa kabinet Prabowo udah melampaui kabinet 100 menterinya soekarno ,negatif,19
  Liat dulu aja kedepannya kan itu lagi ngomongin kemaren kemaren Semoga bisa berubah lebih baik dari kabinet skrng tidak ada lgi lambat birokrasi,netral,25
 Orang Pertama Yg Mengotori Kabinet MERAH PUTIH ,negatif,8
            Haha kau try suruh papanon berdailog ngn mufti RUU ni dh go through kabinet kira papanon pun dah setuju dengn ruu untuk dibentang Tengok siapa yg penakut,negatif,39
Kemaren2 pas nyusun kabinet bacain mentri baru merah putih sempet kebawa suasana banyak yg pensiun dll ampe nangis melow sendiri eh taunya cuma ganti jabatan anjirr pak bass kepala otorita luhut ketua eknas sialan ngapain gue sedih kemaren balikin air mata gue,negatif,42
 baru kali ini liat ruang rapat kabinet seluas ini,negatif,10
Presiden Prabowo Tekankan Kerja Sama Tim dan Efisiensi dalam Sidang Kabinet Paripurna Perdana ,negatif,14
Instruksi Presiden Prabowo untuk TNI Polri Kejagung di Sidang Kabinet ,negatif,11
Prabowo Gelar Sidang Kabinet Wapres Cek Makan Bergizi Pembekalan Akmil Magelang TOP3NEWS ,positif,13
 Kmren2 di kabinet ngapain aja  Takut sama mulyono ,negatif,11
 Sy dah posting msalh iniDari isu kabinet berikut nama jd topik media gada respon positif dari pasar mungkin pasar Senin iya Boomerang ,negatif,23
 Indonesia di bawah kendali israel dibrezim jkw Maja tak Heran imam istiqlal umar dan Abu Janda Permadi adalah titipan Loby yahudi lewat jkw agar diveri jabatan di kabinet Prabowo,negatif,30
         Kabinet Merah Putih langsung tancap gas buat wujudkan janji kampanye PrabowoGibran,positif,20
     Kabinet Merah Putih udah siap wujudkan program 100 hari kerja,positif,15
 Jika permintaan nya diluluskan tuan presiden kementerian lain juga melakukan hal yang sama maka habislah APBN untuk kabinet super gemoy dan 2030 Indonesia good bye,negatif,26
Kasihan banget  mepet mepet ke Prabowo  Namun kadernya gak ada yg masuk kabinet Prabowo  Pantesan koq gak ada suaranya ,negatif,23
 Arahan di rapat efisiensi anggaran kenyataannya di Bentuk kabnet gemuk banyak WAMEN Staf Khusus Utusan Presiden staf Ahli Alokasi anggaran membengkan pasti yg banyak Belanja Pegawai  anggaran program Untuk rakyat kurang ,negatif,34
Apakah Pakar2 yg di negeri ini terutama yg ada di   juga  serta  TIDAK BERPIKIR UNTUK MEMBUAT NOMENKLATURNYA Yg pasti Kabinet ini akan tidak EfektifampEfisien ,negatif,28
BLAKBLAKAN JADI BEGINI ISI KABINET MERAH PUTIH  via  ,negatif,11
 Kabinet aja 109 orang Efisiensi mana atuh ,negatif,9
 Jadi setiap 6 bulan akan ada orang kaya baru yg diangkat dikasih limit 6 bulan harus kaya setelah itu gantian dengan yg lain pantesan kabinet banyak dan yg diangkat sesukanya apakah ini kabinet bagi2 kekayaan maksudnya,negatif,37
Menyoroti hasil Rapat Paripurna Kabinet Merah Putih pertama yang membahas Generasi Emas 2045 pada sore ini Talk Pengamat Politik dan Kebijakan Publik Universitas Andalas Sumbar  Prof Dr Asrinaldi Streaming   ,netral,33
Cool darimananya sih Untuk semua orangorang yang dipasang di kabinet ini lebih baik jangan kagum terlalu dini,negatif,17
          Kabinet baru udah siap jalankan programprogram yang dijanjikan,positif,18
 acara kebudayaan aja itu kakk guanlin jdi representative sutradara termuda katanyaaaa TP VIBESNYA KYK KABINET MERAH PUTIH BGT WKWKWKKW,negatif,20
     Akmil Magelang jadi tempat penyamaan visi misi kabinet baru biar program lancar,positif,17
Saifuddin Nasution sewaktu berada dalam kabinet Dr Mahathir sebagai Menteri KPDHEP buat kerja sungguhsungguh Dia boleh je manage isu harga barang beras tak hilang Tang kabinet Anwar Ibrahim kelaut  Sama jawatan PM lain Kalau ketua hauk hauk la orang bawahan nya,netral,42
        Kabinet Merah Putih udah siap buat jalanin program 100 hari kerja yang solid,positif,21
 Lucu banged tweet ini hahahhahah pak  isi kabinet kaya nyari tmn eluh aja dah masuk kagak ada org lg hahahhahha,negatif,22
Prabowo soal Kabinet Merah Putih di Sidang Perdana Jumlah Ini Saya Sadari Tergolong Besar ,netral,15
Dipimpin Prabowo Ini Suasana Sidang Perdana Kabinet Merah Putih di Istana ,netral,12
  Kenapa km anti militer  Coba jawab Liat Background Presiden saat ini Ini gaya kepemimpinan Terserah presiden lah bagaimana cara mereka menggembleng pasukan kabinet nya Feel on Field Mereka di brainstorm untuk bertindak secara luhur Apa yg mereka lakukan harus untuk negara,negatif,44
     Kabinet Merah Putih siap gaspol wujudkan janji kampanye rakyat siap lihat perubahan nyata,positif,18
Padahal di rapat kabinet beliau bilang hindari kegiatan yang sifatnya seremonial ,negatif,11
Yandri Dikritik Pedas Rocky Gerung Seluruh Menteri Kabinet Merah Putih Diperingatkan Mayor Teddy ,positif,14
Demi memenuhi hawa nafsu Mulyono Rupiahpun dibiarkan ambruk Kabinet ga pakai otak,negatif,12
  Kabinet Liar,negatif,4
Sekarang kita bisa tahu apa yg disampaikan presiden dalam rapat kabinet Terima kasih dan sukses selalu,positif,16
Nilai Tukar Rupiah Anjlok usai Pelantikan Menteri Prabowo Analis Sebut karena Kabinet Gemuk  ,negatif,15
 anjir lengah dikit tiba2 jd mentri kabinet merah putih,negatif,10
Kabinet Gemuk Dikhawatirkan Hambat Koordinasi Antarkementerian ,negatif,7
Prabowo Pimpin Sidang Perdana Kabinet Merah Putih  ,netral,9
 Sidang kabinet perdana aja baru tadi udah nge gas duluan,negatif,11
 Menteri Koperasi Budi Arie Setiadi menyampaikan bahwa Sekretaris Kabinet Seskab Mayor Teddy Indra Wijaya telah mengingatkan seluruh menteri di Kabinet Merah Putih untuk lebih berhatihati dalam penggunaan kop surat kementerian dan tanda tangan menteri,netral,35
 kabinet kerja kerja kerja pt2,netral,6
Menyoal Zaken Kabinet Dengan Wibawa Presiden Demisoner  ,negatif,9
Prabowo ke Kabinet Merah Putih Seremonial Sarasehan hingga ke Luar Negeri Mohon Dikurangi ,positif,14
FULL Arahan Presiden Prabowo di Sidang Perdana Kabinet Merah Putih 2024 ke MenteriKepala Badan ,positif,15
Rapat kabinet perdana ada bahas IKNgk sih,negatif,7
1 hari 1 blunder kabinet merah putih lesgoooooo ,negatif,9
 curiga ptha masuk kabinet,negatif,5
Kelakar betul sebab Dr Sam yg aku rasa one of a potential leader takde dalam kabinet bayangan gelap PN,netral,19
kl aku dukung apa aku bakal masuk kabinet p prabowo ,negatif,11
Prabowo Presiden Perintahkan Para Menteri Kabinet Merah Putih Susun Tim Kerja yang Baik ,positif,14
Anindya Bakrie Nilai Kabinet Merah Putih Cerminkan Keberlanjutan ,positif,9
  Para menteri baru dilantik sdh pada oper emting minta tambahan anggaran menyalahgunakan wewenang rame amat kabinet merah putih ini pada lucu lucu  ,negatif,26
 Siap kawal terus Kabinet Merah Putih,netral,7
 Kalau kedepannya ada reshuffle kabinet harusnya menteri baru harus mengikuti pembinaan di tidar juga Bagus ini untuk menanamkan semangat bela negara,positif,22
 Budaya kita korup Dunia tahu itu Dan sebagian besar mentri kabinet gemoy tersandera kasus korupsi,negatif,16
 Seharusnya Kementerian Hukum amp HAM tetap jadi 1 kementerian dan sudah benar Imigrasi yang dipisahkan Kabinet ini benar2 kabinet pemborosan anggaran untuk hal2 yang gak manfaat hanya untuk bagi2 jatah kekuasaan,negatif,32
 Ada gebrakan apa nih kira kira di Kabinet Pak Prabowo,netral,11
Selamat Bekerja Kabinet Merah Putih Jangan kecewakan kami atas kepercayaan ini Semoga sila ke lima juga bisa ditegakkan kembali ,netral,20
 Yang Mengendali Kabinet Merah Putih bukan saya Om si Jokowi dan Luhut,negatif,13
HebatSayangnya nnt pak  terjebak mengurusi Bgt banyak pembantu nya di KabinetSementara fufufafa mulai tancapkan pencitraan Skenario nya sgt rapi pengerahan buzzerp baru di semua Medsos yg propagandakan ffff  Ht2 pak prbw emosi fisik nya mmg distimulasi utk drop,negatif,40
semoga saja tidak yh kita doakan kabinet baru ini,netral,9
THREAD REKAP BLUNDER KABINET ongoing untill 2029 1 21okt24yusril ihza blg gaada pelanggaran ham 2 22okt25kop surat kemendes 3 23okt25mentri ham minta 20T,negatif,23
Kalo aku masuk kabinet Indonesia kira kira cocoknya dimana ya,netral,10
 thanks supportnya laut nanti jadi sekretaris kabinet ya,negatif,9
 Gaskeun Kabinet Merah Putih,positif,5
 Lebih ribet kabinet belio,negatif,5
2 instansi strategi yang dipimpin orangnya Jokowi masih dipakai harusnya ganti Biar Fress kabinet yg baru g orang2 gagal yg menimbulkan kegaduhan masih dipakai jadi menteri Kalau bilang Indonesia ini besar yang pasti generasi yang potensial juga besar di Indonesia ini,negatif,41
Kabinet pak gemoy katanya OBESITAS ,negatif,5
Prabowo Larang Ada Proyek Mercusuar di Kabinet Merah Putih     ,negatif,14
 Nice Kabinet Merah Putih,positif,5
Ini kabinet siapaa sih jadwalnya jelek bgt lebih jelek dari tahun lalu ,negatif,12
 Indonesia menghadapi hal hal yang berat semoga dengan adanya Kabinet ini semua bisa berjalan dengan baik,negatif,17
Rapat Kabinet Paripurna perdana sore tadi dipimpin langsung oleh Presiden  dan Wapres   Arahan Presiden begitu jelas persatuan adalah sumber keberhasilan suatu bangsa Selain itu Presiden juga menekankan pentingnya pengelolaan kekayaan alam untuk ,negatif,36
Presiden RI Prabowo Subianto resmi melantik jajaran menteri Kabinet Merah Putih di Istana Negara Jakarta pada 21102024 lalu Dari 48 menteri yang ,netral,23
 Kalau didu masuk kabinet termasuk kategori yg mana Apakah juru omon omon,negatif,13
 Mantap pokoknya Kabinet Merah Putih ini,positif,7
Diawal masa kerja 2 kehebohan anggota kabinet minta anggaran 20 t satu lagi urusan pribadi pake kop surat dinashe he,negatif,20
Jirlah mending Kabinet Lius Bong ke manamana,negatif,7
  Gua mau daftarin dia jd anggota kabinet Wowo biarin,negatif,11
 Anggota kabinet bukan tapi banyak omong,negatif,7
 Apalagi tantangan ke depan semakin berat kerja kabinet harus maksimal,netral,11
Mantan menteri sekretaris kabinet itu setidaknya terdapat tiga hal yang diutamakan olehnya untuk warga Jakarta ,netral,16
Di kabinet Pks mana ya,negatif,5
Sore ini Rabu 2310 saya mengikuti Sidang Kabinet Paripurna yang dipimpin Presiden RI Prabowo Subianto dan Wapres RI Gibran Rakabuming Raka di Istana Negara Jakarta ,netral,26
besok kabinet merah putih bikin gebrakan apa lagi ya,negatif,9
