Tokenized,Label_Encoded
"['retreat', 'kabinet', 'magelang', 'lancar', 'berkat', 'dukung', 'penuh', 'sigap', 'sistem', 'aman', 'bikin', 'event', 'bebas', 'kendala', 'listrik', 'sukses']",0
"['kali', 'ruang', 'rapat', 'kabinet', 'luas']",-1
"['hasan', 'retreat', 'kabinet', 'merah', 'putih', 'siap', 'langsung', 'prabowo', 'siap', 'bulan']",0
"['reshufle', 'kabinet']",-1
"['lantik', 'kabinet']",0
"['biarin', 'ajanamanya', 'kabinet', 'curang']",-1
"['disiplin', 'retret', 'pondasi', 'kabinet', 'bersih']",1
"['kqn', 'koruptor', 'kabinet', 'bilang', 'ngejar', 'kurup', 'tor', 'angkasa', 'masuk', 'sel']",-1
"['arti', 'prabowo', 'tempat', 'orang', 'nya', 'kabinet', 'jokowi', 'pilih', 'orangorang', 'prabowo', 'ditaroh', 'kabinet', 'jokowi', 'coba', 'atur', 'sesuai']",-1
"['konon', 'kabar', 'prabowo', 'pakai', 'biaya', 'pribadi', 'bekal', 'kabinet', 'merah', 'putih', 'kemarin', 'buzzer', 'jokowi', 'anies', 'pakai', 'apbn', 'buzzer', 'jokowi', 'beneran', 'lupa', 'cermin', 'banding', 'acara', 'ikn', 'bareng', 'selebriti', 'influencer', 'kemarin']",1
"['kabinet', 'peduli', 'lindung', 'lingkung', 'hidup', 'inspirasi']",1
"['blunder', 'kabinet', 'merah', 'putih', 'lesgoooooo']",-1
"['giat', 'diskusi', 'panel', 'narasumber', 'menteri', 'pimpin', 'lembaga', 'negara', 'kabinet', 'merah', 'putih', 'usung', 'tema', 'implementasi', 'asta', 'cita', 'indonesia', 'emas', 'menteri', 'negeri', 'tito', 'karnavian', 'lapor']",0
"['nasib', 'kerja', 'era', 'kabinet', 'merah', 'putih', 'program', 'prioritas', 'kabinet', 'merah', 'putih', 'atas', 'ketenagakerjaan', 'indonesia', 'a', 'thread']",0
"['sayang', 'masuk', 'kabinet', 'merah', 'putih', 'tum']",-1
"['kabinet', 'benerbener', 'dorong', 'inovasi', 'sektor', 'teknologi', 'indonesia', 'maju']",1
"['mantan', 'menteri', 'sekretaris', 'kabinet', 'utama', 'warga', 'jakarta']",0
"['babi', 'perhatiin', 'kabinet', 'mu']",-1
"['duit', 'ngutang', 'hasil', 'pajak', 'luar', 'nurul', 'jabat', 'irit', 'manja', 'duit', 'kabinet', 'bengkak', 'boros', 'anggar']",-1
"['dariawal', 'udah', 'harap', 'partai', 'eh', 'baris', 'sakit', 'hati', 'kabinet', 'ancur', 'akwkwkw']",-1
"['sejajar', 'lha', 'kabinet', 'mayor', 'ahy', 'hehehe']",1
"['moga', 'kabinet', 'merah', 'putih', 'smakin', 'solit']",1
"['berita', 'antik', 'ttg', 'kabinet']",-1
"['moga', 'kabinet', 'jowo', 'jokowi', 'prabowo', 'ganti', 'kabinet', 'presiden', 'probowo']",-1
"['refly', 'harun', 'kabinet', 'era', 'jokowi', 'periode', 'prabowo']",-1
"['pulang', 'sono', 'bubarin', 'kabinet', 'ganti', 'orang', 'kompeten', 'tri', 'orang']",-1
"['tuju', 'susun', 'kabinet', 'profesional', 'd', 'kasi', 'sakral', 's', 'mul', 'jabat', 'sektor', 'kecuali', 'ekonomi', 'wkwkwk']",-1
"['bravo', 'kabinet', 'merah', 'putih', 'presiden', 'haji', 'jenderal', 'tni', 'ad', 'ps', 'bin', 'sd']",0
"['lidah', 'sakit', 'hati', 'sempat', 'tuk', 'kabinet', 'merah', 'putih']",-1
"['presiden', 'prabowo', 'ajak', 'jabat', 'kabinet', 'merah', 'putih', 'mobil', 'buat', 'pindad']",1
"['maaf', 'dbelakang', 'kapasitasjabatannya', 'kabinet', 'asn', 'shg', 'jalan', 'negara', 'biaya', 'apbn', 'tahu', 'republik', 'raja', 'saudi', 'salman', 'dtemani', 'muh', 'bin', 'salman', 'mgk', 'krg', 'update', 'susun', 'jabat', 'mohon', 'pcerahannya']",-1
"['komposisi', 'kabinet', 'pas', 'sihh']",1
"['kabinet', 'iya']",-1
"['visi', 'kabinet', 'fokus', 'bangun', 'bangsa']",1
"['antar', 'presiden', 'subianto', 'sidang', 'kabinet', 'paripurna', 'kantor', 'presiden', 'komplek', 'istana', 'presiden', 'jakarta', 'oktober']",0
"['lapor', 'tugas', 'nasihat', 'khusus', 'presiden', 'koordinasi', 'sekretaris', 'kabinet']",0
"['kali', 'jejak', 'digital', 'menteri', 'prabowo', 'tolong', 'evaluasi', 'kabinet', 'nya']",0
"['lihat', 'bangun', 'daerah', 'pesat', 'berkat', 'kerja', 'keras', 'kabinet', 'merah', 'putih']",1
"['rabu', 'oktober', 'sidang', 'paripurna', 'perdana', 'kabinet', 'merah', 'putih']",0
"['cerdas', 'presiden', 'prabowo', 'pilih', 'latih', 'kabinet', 'merah', 'putih', 'akmil', 'daya', 'tahan', 'moral']",1
"['udah', 'kabinet', 'indonesia', 'maju', 'anggota', 'kabinet', 'merah', 'putih', 'denda', 'trilyun', 'orang', 'karna', 'langgar', 'atur', 'negara', 'protes', 'fakta', 'hmm']",-1
"['yassierli', 'menaker', 'guru', 'itb', 'usul', 'pks', 'masuk', 'kabinet', 'googling', 'sumber', 'berita']",-1
"['mari', 'simak', 'apkh', 'kabinet', 'residivis', 'lantar', 'bbrp', 'menkonya', 'libat', 'kelak', 'presdn', 'prabowo', 'evaluasi']",-1
"['srikandi', 'gerindra', 'kolaborasi', 'mang', 'penting', 'capai', 'target', 'swasembada', 'pangan', 'salah', 'visi', 'partai', 'gerindra', 'kabinet', 'merah', 'putih']",1
"['yapemilik', 'asmaul', 'husnah', 'mhn', 'curah', 'sgala', 'mampu', 'sungguh', 'jujur', 'allah', 'swt', 'amp', 'kabinet', 'merahputih', 'mprri', 'manfaat', 'optimum', 'muampnkri']",0
"['kabinet', 'gendut', 'isi', 'koruptor', 'ngomongin', 'naikin', 'pajak', 'welfare', 'lucu', 'kek', 'badut', 'mampang']",-1
"['lihat', 'ajh', 'kabinet', 'nya', 'sapu', 'bersih', 'khianat', 'tuhan']",-1
"['tuduh', 'boros', 'agenda', 'retreat', 'kabinet', 'merah', 'putih', 'selenggara', 'presiden', 'prabowo', 'informasi', 'anggar', 'retreat', 'asal', 'kantong', 'pribadi', 'presiden']",1
"['nomenklatur', 'kabinet', 'skrgmemang', 'representasi', 'wakil', 'dasar', 'afiliasi', 'kuat', 'politik', 'agama', 'suku', 'ras', 'gender', 'generasiusia', 'kombinasi', 'individu', 'milik', 'background', 'akademisi', 'politis', 'organisasi', 'profesi']",1
"['program', 'satu', 'kerja', 'kabinet', 'sulit', 'hasil']",-1
"['kabinet', 'merah', 'putih', 'proaktif', 'jaga', 'sehat', 'masyarakat']",1
"['mayor', 'bobby', 'kertanegara']",1
"['mudeng', 'mayor', 'teddydi', 'angkat', 'sekretaris', 'kabinet', 'gt', 'y', 'moga', 'mnguasai', 'bid', 'pkerjaan', 'baru', 'at', 'least', 'masiii', 'bwh', 'arah', 'om', 'prabs', 'sekpri', 'kapolri', 'tarik', 'awal', 'presiden', 'calon', 'jen', 'yad', 'pecah', 'bintang', 'ntiii']",-1
"['gada', 'normalisasi', 'tinggal', 'kedepanny', 'msih', 'ganti', 'kompeten', 'tinggal', 'kritik', 'kabinet', 'bru', 'bentuk', 'dh', 'komplen']",-1
"['pasar', 'baca', 'bhw', 'kabinet', 'prabowo', 'kabinet', 'gimmick', 'bas', 'insting', 'visi', 'amp', 'design', 'ekonomi', 'gak', 'renstra', 'industri', 'teknologi', 'didik', 'nol', 'tengah', 'ecosystem', 'politik', 'amp', 'hukum', 'prihatin']",-1
"['tantang', 'berat', 'kerja', 'kabinet', 'maksimal']",0
"['halo', 'menteri', 'atrkepala', 'bpn', 'nusron', 'wahid', 'hadir', 'rapat', 'kabinet', 'paripurna', 'presiden', 'prabowo', 'subianto', 'sempat', 'menteri', 'atrkepala', 'bpn', 'terima', 'arah', 'langsung', 'kait', 'tata', 'ulang', 'aset', 'tanah', 'negara']",1
"['maksud', 'bodoh', 'rafli', 'masuk', 'kabinet', 'pikir', 'lapor', 'harta', 'kaya']",-1
"['alami', 'ganggu', 'tidur', 'tarik', 'hidup', 'sosial', 'nd', 'account', 'pasien', 'temu', 'dokter', 'spesialis', 'obat', 'reshuffle', 'kabinet', 'orientasi', 'penuh']",0
"['harga', 'rumah', 'm', 'biaya', 'raja', 'bangun', 'rumah', 'm', 'pigai', 'kabinet', 'indonesia', 'bangkrut']",-1
"['apbn', 'lha', 'gerbong', 'kabinet', 'gaban', 'gitu', 'bayar']",-1
"['saran', 'sy', 'ganti', 'kabinet', 'titip', 'jokowi', 'keren', 'bersih', 'kabinet', 'p', 'prabowo']",-1
"['anggota', 'kabinet', 'maung', 'kendara', 'dinas', 'perintah', 'presiden']",0
"['he', 'said', 'timbul', 'tenggelam', 'rakyat', 'provokasi', 'dukung', 'sampe', 'jatuh', 'korban', 'jiwa', 'masuk', 'kabinet', 'jenguk', 'korban', 'keluarga', 'so', 'what', 'do', 'you', 'expect', 'guys']",-1
"['rocky', 'gerung', 'prediksi', 'minggu', 'prabowo', 'laku', 'reshuffle', 'kabinet']",-1
"['prabowo', 'tempeleng', 'sby', 'siswa', 'sby', 'pecat', 'prabowopada', 'sby', 'anggota', 'dewan', 'hormat', 'nama', 'dulur', 'deweskrg', 'kabinet', 'sby', 'nasehat', 'presiden', 'prabowo', 'lindung', 'jowo']",-1
"['menteri', 'lantik', 'oper', 'emting', 'tambah', 'anggar', 'menyalahgunakan', 'wewenang', 'rame', 'kabinet', 'merah', 'putih', 'lucu', 'lucu']",-1
"['presiden', 'prabowo', 'subianto', 'harap', 'menteri', 'jabat', 'eselon', 'i', 'kabinet', 'merah', 'putih', 'alih', 'mobil', 'dinas', 'buat', 'negeri', 'bijak', 'rencana', 'terap', 'minggu', 'lengkap']",0
"['waduhhh', 'kabinet', 'maling']",0
"['reaksi', 'pasar', 'cenderung', 'negatif', 'sentimen', 'negatif', 'thd', 'susun', 'kabinet', 'kondisi', 'aktual', 'ekonomi', 'sehat']",-1
"['ajak', 'makan', 'malam', 'keluarga', 'presiden', 'kabinet', 'masuk', 'kategori', 'om']",-1
"['kabinet', 'bentuk', 'beranta', 'anies', 'pikir', 'beranta']",-1
"['kabinet', 'upil', 'nya', 'mul', 'gak', 'presiden', 'pilih', 'gerak', 'tunggu', 'zaken', 'kabinet', 'prabowo']",-1
"['harap', 'kabinet', 'zaken', 'digembargemborkan', 'kl', 'isi', 'orng', 'kompeten', 'bau', 'jabat', 'doang', 'pesimis', 'asli', 'orng', 'alam', 'birokrat', 'mampu', 'visi', 'negara', 'didik']",-1
"['perintah', 'presiden', 'prabowo', 'subianto', 'rencana', 'selesai', 'bangun', 'kota', 'negara', 'jangka', 'menteri', 'hutan', 'raja', 'juli', 'antoni', 'retreat', 'kabinet', 'merah', 'putih', 'magelang']",-1
"['wajib', 'militer', 'magelang', 'menteri', 'ajar', 'disiplin', 'amp', 'kompak', 'bwh', 'arah', 'presiden', 'kabinet', 'komando', 'amp', 'kerja', 'maksimal', 'untk', 'rakyat', 'indonesia']",1
"['kabinet', 'boros', 'ngasih', 'makan', 'gratis', 'bikin', 'negara', 'maju']",-1
"['gak', 'dunia', 'kabinet', 'taik', 'kabinet', 'taik', 'kabinet', 'program', 'unggul', 'produksi', 'taik', 'china', 'bantu', 'dana', 'program', 'makan', 'gizi', 'gratis', 'prabowo']",-1
"['kabinet', 'merah', 'putih', 'benerbener', 'serius', 'perhati', 'butuh', 'rakyat']",0
"['salah', 'kabinet', 'merah', 'putih']",1
"['bikin', 'kabinet', 'merah', 'putih', 'noda']",-1
"['anggota', 'kabinet', 'merah', 'putih', 'mobil', 'dinas', 'maung', 'buat', 'pt', 'pindad', 'persero', 'perintah', 'presiden', 'prabowo', 'subianto']",1
"['amat', 'latih', 'magelang', 'tanda', 'serius', 'prabowo', 'pimpin', 'kabinet']",1
"['kabinet', 'solid', 'rakyat', 'senang']",1
"['baik', 'emang', 'kabinet', 'merah', 'putih', 'langsung', 'bawah', 'pimpin', 'jendral']",1
"['prabowo', 'kabinet', 'merah', 'putih', 'mobil', 'buat', 'anak', 'bangsa']",1
"['bekal', 'magelang', 'gebrak', 'menteri', 'kabinet', 'merah', 'putih']",0
"['fokus', 'dlu', 'oknum', 'rusak', 'kabinet', 'dalem', 'kangker']",-1
"['tibatiba', 'lintas', 'benak', 'depan', 'heboh', 'jadi', 'perintah', 'reshufle', 'total', 'prabowo', 'amp', 'tim', 'rombak', 'kabinet', 'nama', 'siap', 'ganti', 'rival', 'arb', 'masuk']",-1
"['gibran', 'langsungblusukan', 'kasih', 'makan', 'siang', 'gratis', 'prabowo', 'langsung', 'jalan', 'sidang', 'kabinet', 'bawah', 'tekan', 'atur', 'beliau']",-1
"['goblok', 'ngak', 'ketulungan', 'uang', 'pribadi', 'pakai', 'fasilitas', 'negara', 'giat', 'disiplin', 'kabinet', 'nya', 'penting', 'rakyat', 'mending', 'prabowo', 'pakai', 'uang', 'pribadi', 'pakai', 'angaran', 'negara', 'blok', 'goblok']",1
"['asseek', 'dedy', 'lgi', 'ngejilatin', 'kk', 'nya', 'majikan', 'biar', 'dpt', 'jatah', 'posisi', 'kabinet', 'per', 'dedek', 'kalah', 'dedek', 'ngebela', 'majikan', 'keluarga']",-1
"['kabinet', 'ramping', 'efisien', 'kalo', 'gemuk', 'gimana', 'efisien']",-1
"['kabinet', 'gendut', 'ndut']",-1
"['tuju', 'abdi', 'kang', 'emang', 'perintah', 'guoblok', 'nemen', 'kabinet', 'balas', 'jasa', 'mandang', 'kompetensi']",-1
"['video', 'keren', 'kabinet', 'merah', 'putih']",1
"['kabinet', 'usia', 'ramal', 'akan', 'kapten', 'mulyono', 'hebat', 'tony', 'stark', 'bro', 'didu', 'presiden', 'bodoh', 'akan', 'presiden', 'bawah', 'perintah', 'mantan', 'presidenbiarkanlah', 'main', 'civil', 'war', 'avengers']",-1
"['orba', 'bikin', 'malas', 'ajar', 'efek', 'orba', 'serta', 'didik', 'paksa', 'hapal', 'buka', 'uud', 'pasal', 'kabinet', 'menteri', 'tuntut', 'cinta', 'tanah', 'air', 'peduli', 'sopan', 'santun', 'moral', 'anak', 'jaman', 'orba', 'mental', 'sayur']",1
"['satu', 'kompak', 'kabinet', 'merah', 'putih', 'bangun', 'indonesia']",1
"['seru', 'disuru', 'tidur', 'jam', 'malem', 'bangun', 'jam', 'subuh', 'uda', 'kaya', 'kabinet', 'merah', 'putih']",-1
"['dri', 'kabinet', 'korupsi']",-1
"['anindya', 'bakrie', 'nilai', 'kabinet', 'merah', 'putih', 'cermin', 'lanjut']",1
"['raffi', 'ahmad', 'artis', 'iya', 'lawak', 'iya', 'usaha', 'iya', 'kaya', 'iya', 'kabinet', 'khusus', 'menteri', 'kompeten', 'makan', 'sayur', 'sop', 'nyiduknya', 'garpu', 'gak']",-1
"['temen', 'bahan', 'riset', 'kabinet']",0
"['penting', 'nempatin', 'wiranto', 'kabinet', 'urgensi']",-1
"['kabinet', 'penuh', 'koruptor', 'da', 'n', 'jahat', 'ham', 'hilang', 'paksaaktifis']",-1
"['anggota', 'kabinet', 'omong']",-1
"['prabowo', 'kuasa', 'perintah', 'eksekutif', 'legislatif', 'yudikatif', 'dukung', 'rakyat', 'senjata', 'politik', 'beliau', 'uras', 'politik', 'tikus', 'orang', 'orang', 'nya', 'kabinet', 'full', 'time', 'swasembada', 'pangan', 'energi']",1
"['parah', 'banget', 'merak', 'bakauheni', 'rp', 'ugalan', 'bulan', 'perintah', 'kabinet', 'gemoy', 'harga', 'gemoy', 'nyebrang', 'rp', 'ayo', 'rakyat', 'perah', 'tuk', 'bayar', 'gaji', 'kabinet', 'gemoy']",-1
"['semangat', 'calon', 'menteri', 'kabinet', 'prabowogibran', 'moga', 'sukses', 'baik', 'negara']",1
"['titip', 'mulyono', 'kabinet', 'secondzeken', 'let', 'see', 'nasib', 'apes', 'yassin', 'limpo', 'buai', 'bebas', 'uang', 'menteri', 'zulhas', 'bebas', 'nepotis', 'anak', 'ipar', 'aamiin']",-1
"['suasana', 'dahsyat', 'reshuffle', 'kabinet']",-1
"['program', 'acara', 'konsolidasi', 'kabinet', 'mp', 'kordinasi', 'tuju', 'presiden', 'publik', 'pikir', 'amp', 'duga', 'ps', 'timing', 'place', 'and', 'condition', 'pas']",-1
"['layan', 'publik', 'mudah', 'cepat', 'top', 'banget', 'kabinet', 'merah', 'putih']",1
"['intip', 'peran', 'raffi', 'ahmad', 'kabinet', 'prabowo', 'ajak', 'masyarakat', 'kolaborasi', 'bayang', 'kontroversi', 'gelar', 'doktor']",1
"['tubuh', 'kabinet', 'gendut', 'hambur', 'uang', 'gaji', 'menteri', 'team', 'karnaval']",-1
"['curhat', 'bahlil', 'retreat', 'kabinet', 'magelang', 'bangun', 'pagi', 'repot', 'akmil', 'adaptasi', 'pola', 'disiplin', 'beda', 'beda', 'tidur', 'wib', 'wib', 'bangun']",0
"['sekretaris', 'kabinet', 'kerja', 'ngecek', 'makan', 'presiden']",-1
"['kl', 'dukung', 'masuk', 'kabinet', 'p', 'prabowo']",-1
"['beda', 'kabinet', 'indonesia', 'maju', 'kabinet', 'merah', 'putih', 'a', 'thread']",-1
"['gaada', 'beda', 'erina', 'najwa', 'dibully', 'abis', 'an', 'pokok', 'dukung', 'capres', 'mana', 'kek', 'taik', 'keti', 'jahat', 'antem', 'mulu', 'jabat', 'cawapres', 'masuk', 'kabinet', 'sadar', 'kambing', 'hitam', 'politik', 'doang']",-1
"['maksud', 't', 'menteri', 'ekonomi', 'perinci', 'bentang', 'kabinet', 'rafizi']",0
"['junjung', 'aku', 'org', 'pinter', 'butuh', 'org', 'pinter', 'sekitar', 'thats', 'why', 'tri', 'bejibun', 'sampe', 'jabat', 'luat', 'kabinet', 'kl', 'pinter', 'thn', 'mandek', 'presiden', 'prrsiden', 'jokodok', 't', 'cui', 'abis', 'wkwk']",-1
"['lucu', 'kabinet', 'gemoy']",-1
"['baca', 'bego', 'biaya', 'retreat', 'kabinet', 'akmil', 'kalo', 'pesawat']",-1
"['cocok', 'masuk', 'kabinet', 'samun']",-1
"['kabinet', 'gembleng']",-1
"['prabowogibran', 'boyong', 'kabinet', 'merah', 'putih', 'akmil', 'magelang']",0
"['maksud', 'bikin', 'kabinet', 'rame', 'an']",-1
"['kabinet', 'solid', 'retret', 'bantu', 'cegah', 'korupsi', 'efektif']",1
"['kabinet', 'dorong', 'lanjut', 'ekonomi', 'sempat']",1
"['bijak', 'fiskal', 'kabinet', 'bikin', 'ekonomi', 'stabil', 'kuat']",0
"['kalo', 'jalur', 'adu', 'domba', 'didu', 'bu', 'tifa', 'refly', 'gerung', 'roysuryo', 'masuk', 'kabinet']",-1
"['isu', 'masuk', 'kabinet', 'merah', 'putih', 'wamen', 'kemenpora']",-1
"['bekal', 'bikin', 'internal', 'kabinet', 'solid', 'airlangga', 'insyaallah', 'kerja', 'cepat']",0
"['kabinet', 'sandra', 'kayak', 'gak', 'tahan', 'gak']",-1
"['retreat', 'kabinet', 'magelang', 'sukses', 'hambat', 'listrik', 'thanks', 'to', 'aman', 'lap', 'bikin', 'acara', 'kayak', 'aman', 'mantap']",1
"['cool', 'darimananya', 'orangorang', 'pasang', 'kabinet', 'kagum']",-1
"['kabinet', 'sibuk', 'klarifikasi', 'quo', 'vadis', 'indonesia']",-1
"['susun', 'kabinet', 'banget', 'gilaaaa', 'mejanyaaa', 'banget', 'peluang', 'korupsi', 'sedih', 'rakyat']",-1
"['presiden', 'terima', 'kasih', 'beliau', 'sama', 'beliau', 'kabinet', 'merah', 'putih', 'bilang', 'kerja', 'negeri', 'eksploitasi', 'dagang', 'orang', 'hak', 'kerja', 'jaga', 'maksimal']",1
"['coba', 'pengaruh', 'bijak', 'prabowo', 'hapus', 'judol', 'lindung', 'tunggu', 'hasil', 'lidi', 'polri', 'umum', 'mayor', 'teddy', 'sek', 'kabinet']",-1
"['nga', 'jatah', 'kursi', 'kabinet', 'ngoceh', 'kerja']",0
"['manusia', 'najis', 'mau', 'y', 'woi', 'kampret', 'prabowo', 'x', 'nyapres', 'gagal', 'kali', 'beliau', 'hasil', 'dukung', 'jokowi', 'kemarin', 'jokowi', 'dukung', 'ganjar', 'selesai', 'sdah', 'impi', 'prabowo', 'wajar', 'kabinet', 'prabowo', 'isi', 'wajah']",-1
"['prabowo', 'gelar', 'sidang', 'kabinet', 'wapres', 'cek', 'makan', 'gizi', 'bekal', 'akmil', 'magelang', 'top', 'news']",1
"['kunci', 'korupsi', 'jaman', 'mulyono', 'nipunegoro', 'mangkuputro']",-1
"['kabinet', 'gemoy', 'gemoy']",-1
"['awal', 'kerja', 'heboh', 'anggota', 'kabinet', 'anggar', 't', 'urus', 'pribadi', 'kop', 'surat', 'dinashe', 'he']",-1
"['kabinet', 'merah', 'putih', 'menteri', 'goblok', 'dunia']",-1
"['lengkap', 'tidur', 'wajib', 'laris', 'gt', 'buku', 'prabowo', 'iran', 'supriyani', 'israel', 'pecat', 'tri', 'kabinet', 'jokowi']",0
"['moga', 'kati', 'kesihatan', 'kabinet', 'cerdik', 'takde', 'la', 'pmx', 'nak', 'tanggung']",0
"['kalo', 'aksi', 'kamis', 'gak', 'sengaruh', 'prabowo', 'mustahil', 'kabinety', 'gak', 'isi', 'aktivis', 'gak', 'wiranto', 'ambil', 'pemerintahany', 'aksi', 'kamis', 'gak', 'hirau', 'jokowi', 'prabowo', 'yah']",-1
"['ngeles', 'mulu', 'kmrin', 'data', 'rakyat', 'retas', 'ngeles', 'lgi', 'maksud', 'kabinet', 'isi', 'ahli', 'maaf', 'ngak']",-1
"['dialog', 'hadap', 'urus', 'kadin', 'ketua', 'kadin', 'indonesia', 'terget', 'tumbuh', 'ekonomi', 'persen', 'capai', 'kabinet', 'isi', 'orangorang', 'kompeten', 'lanjut', 'capai']",-1
"['kabinet', 'rongsok', 'isi', 'orang', 'ex', 'jokowi', 'bobrok', 'tipu', 'jilat', 'khianat', 'korup', 'gantung', 'mati', 'anjing', 'peking']",-1
"['warga', 'belah', 'kubu', 'pro', 'prabowo', 'vs', 'kubu', 'pro', 'kubu', 'klaim', 'jago', 'hebat', 'cerita', 'ngk', 'kabinet', 'merah', 'putih', 'buang', 'orang', 'orang', 'jokowi', 'istana', 'solusi']",-1
"['dasar', 'pp', 'nomor', 'gaji', 'pokok', 'terima', 'mayor', 'teddy', 'sekretariat', 'kabinet', 'kisar', 'rp']",0
"['bersih', 'kabinet', 'oknum', 'korup', 'yaiyaiyabrarti', 'keciduksemoga']",-1
"['up', 'kabinet', 'nambah', 'kepala', 'nambah', 'fee', 'lg', 'k', 'an']",-1
"['kali', 'presiden', 'damping', 'wakil', 'presiden', 'gibran', 'rakabuming', 'pimpin', 'sidang', 'kabinet', 'paripurna', 'jajar', 'kabinet', 'merah', 'putih', 'kantor', 'presiden', 'jakarta', 'rabu', 'foto', 'humas', 'setkab', 'rah']",0
"['info', 'orang', 'bobby', 'k', 'bikin', 'kabinet', 'tanding']",-1
"['sidang', 'kabinet', 'paripurna', 'perdana', 'resmi', 'buka', 'presiden', 'prabowo', 'rabu', 'oktober']",0
"['komandan', 'tkn', 'fanta', 'arief', 'rosyid', 'hasan', 'apresiasi', 'prabowo', 'negarawan', 'sejati', 'libat', 'generasi', 'muda', 'kabinet', 'merah', 'putih']",1
"['presiden', 'prabowo', 'subianto', 'tegas', 'komunikasi', 'buka', 'kabinet', 'merah', 'putih']",-1
"['kabinet', 'tmbh', 'pkai', 'acara', 'gt', 'pkai', 'uang', 'apbn', 'mnggaji', 'orang', 'pkai', 'uang', 'apbn', 'rakyat', 'cekik', 'pajak', 'gt']",-1
"['kolaborasi', 'akmil', 'jalan', 'lancar', 'pasok', 'listrik', 'gelar', 'retreat', 'kabinet']",0
"['tahan', 'solid', 'jujur', 'salah', 'yach', 'aku', 'salah', 'jgn', 'cari', 'benar', 'kabinet', 'bersih', 'korupsi', 'amp', 'tuntas', 'korupsi', 'gantung']",-1
"['ribet', 'kabinet', 'belio']",-1
"['keren', 'kabinet', 'merah', 'putih', 'kerja', 'cepat', 'hasil', 'sukses']",1
"['prediksi', 'nkri', 'bubar', 'thn', 'mgkn', 'korupsi', 'accut', 'rusak', 'supremasi', 'hukum', 'sprti', 'video', 'amp', 'bbrp', 'blkgn', 'tpi', 'utama', 'sistim', 'multi', 'partai', 'mn', 'kuasa', 'mnolak', 'mmbntuk', 'kabinet', 'gemuk', 'takut', 'pd', 'mrk']",-1
"['presiden', 'program', 'visi', 'misi', 'asta', 'cita', 'kabinet', 'merah', 'putih', 'asta', 'cita', 'kait', 'tanah', 'swasembada', 'pangan', 'tetap', 'sistem', 'tahan', 'amp', 'dorong', 'mandiri', 'bangsa', 'swasembada', 'pangan']",1
"['kepala', 'kantor', 'komunikasi', 'presiden', 'hasan', 'nasbi', 'retreat', 'kabinet', 'merah', 'putih', 'uang', 'perintah']",0
"['koplak', 'tur', 'ngawur', 'presiden', 'visi', 'miss', 'program', 'milik', 'tri', 'kabinet', 'wujud', 'visi', 'misi', 'presiden', 'program', 'amp', 'giat', 'bkn', 'urus', 'presiden', 'kabinet', 'amp', 'kepala', 'daerah']",-1
"['hitunghitungan', 'hasil', 'kabinet', 'gemuk', 'merah', 'putih', 'prabowo', 'subianto']",1
"['rengkuh', 'bandung', 'utama', 't', 'pangandaran', 'polisi', 'kabinet', 'merah', 'putih', 'knox', 'vault', 'luhut', 'sambung', 'juang']",1
"['orang', 'kasus', 'stop', 'gimana', 'sempet', 'lapor', 'duga', 'hoaks', 'prabowo', 'jabat', 'baris', 'sakit', 'hati', 'gak', 'ajak', 'masuk', 'kabinet', 'langsung', 'bikin', 'statement', 'negatif', 'prabowo']",-1
"['letjen', 'tni', 'purnawirawan', 'anto', 'mukti', 'putranto', 'salah', 'anggota', 'kabinet', 'merah', 'putih', 'milik', 'hobi', 'unik', 'golong', 'ekstrem', 'offroad']",0
"['dukung', 'perintah', 'gabung', 'kabinet', 'sumbangsih', 'negara', 'menteri', 'kabinet', 'dukung', 'kabinet', 'recok', 'menteri', 'asli']",-1
"['orang', 'kaya', 'angkat', 'kasih', 'limit', 'kaya', 'ganti', 'pantesan', 'kabinet', 'angkat', 'suka', 'kabinet', 'kaya', 'maksud']",-1
"['kerja', 'keras', 'kabinet', 'merah', 'putih', 'bikin', 'optimis', 'indonesia']",1
"['kabinet', 'ramping', 'isi', 'professional', 'beneran', 'kabinet', 'bangun', 'kabinet', 'merah', 'kuning', 'hijau', 'isi', 'oportunis', 'ungud', 'guoooob', 'tkng', 'kentit', 'zionis', 'dkk']",-1
"['nama', 'kabinet', 'omon', 'setal', 'uang', 'kepala', 'busuk', 'ikan', 'kepala']",-1
"['budiman', 'fadlizon', 'parah', 'mbak', 'masuk', 'kabinet']",-1
"['pecat', 'menteri', 'aji', 'mumpung', 'nyata', 'kabinet', 'isi', 'orang', 'bersih', 'integritas']",-1
"['gmana', 'logika', 'nya', 'kuat', 'dunia', 'hutang', 'numpuk', 'korupsi', 'stadium', 'hukum', 'ubah', 'nafsu', 'tahta', 'tahta', 'kabinet', 'gemoy', 'ama', 'parpol', 'timses', 'isi', 'nya', 'begal', 'timbun', 'harta', 'blg', 'optimis', 'fakta', 'gmana']",-1
"['kabinet', 'korupsi', 'salah', 'denger', 'kayak']",-1
"['alas', 'henti', 'kerja', 'mutu', 'kelas', 'wapres', 'bikin', 'meja', 'adu', 'kabinet', 'jajar', 'perintah', 'daerah']",-1
"['kabinet', 'prabowo', 'kabinet', 'alias', 'muas', 'hatitapi', 'lihat', 'jabat', 'rasa', 'baru', 'muncul', 'kabinet', 'kabinet', 'prabowo', 'alias', 'pilih', 'prabowo', 'sendiriingat', 'beliau', 'ahli', 'strategi']",-1
